,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율
212,3130115,우림골목시장,129288.6,141091.5,1.091291111513312
213,3130114,유영시장,4282.8,3954.0,0.9232277949005323
214,3130113,신아타운,7175.6,6986.0,0.9735771224705947
215,3130112,사가정시장,137595.6,143899.0,1.0458110579117355
216,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",144563.2,152619.5,1.0557285671595538
217,3130110,면목골목시장(면목시장),51115.8,53945.5,1.055358617100779
218,3130109,묵1동도깨비시장,12335.4,15815.0,1.2820824618577429
219,3130108,태능엔터피아(태릉시장),6620.4,6618.0,0.9996374841399311
220,3130107,중랑동부시장(중랑교종합상가),5443.6,5667.5,1.0411308692776837
221,3130106,중랑동부시장,126060.2,128189.5,1.0168911361397175
222,3130105,장미제일시장(중화동제일시장),47829.2,52658.5,1.1009697005176755
223,3130104,전곡시장,9937.2,10549.5,1.0616169544740972
224,3130103,이경시장,19869.2,22075.5,1.1110412095101967
225,3130102,이문제일시장,6577.4,7278.0,1.1065162526226169
226,3130101,답십리현대시장,70182.8,74979.5,1.0683458055250004
