기준_년분기_코드,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율
20204,3130103,이경시장,11918.0,13046.5,1.0946887061587516
20204,3130104,전곡시장,20501.6,21481.5,1.0477962695594492
20204,3130105,장미제일시장(중화동제일시장),32089.2,34229.5,1.0666984530620893
20204,3130106,중랑동부시장,92242.0,93866.0,1.0176058628390539
20204,3130107,중랑동부시장(중랑교종합상가),6343.8,6459.0,1.0181594627825594
20204,3130108,태능엔터피아(태릉시장),8393.2,8156.5,0.9717985988657484
20204,3130109,묵1동도깨비시장,25832.6,29958.5,1.159716791960546
20204,3130110,면목골목시장(면목시장),110380.4,118653.5,1.0749508064837598
20204,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",153256.2,159279.5,1.0393021620006238
20204,3130112,사가정시장,120672.4,123544.0,1.0237966593852448
20204,3130113,신아타운,7539.6,7558.0,1.0024404477691125
20204,3130114,유영시장,10229.4,9778.5,0.9559211683969735
20204,3130115,우림골목시장,123106.6,131981.0,1.0720871179936737
20204,3130116,동성타워프라자,4676.6,4847.5,1.0365436428174313
20204,3130117,정릉시장,62626.8,68063.5,1.0868110776855915
20204,3130118,정릉골 골목형상점가,25122.0,26952.5,1.0728644216224823
20204,3130119,정릉아리랑시장,35307.4,38984.0,1.1041311453123142
20204,3130120,돈암시장(돈암제일시장),109167.0,114097.5,1.045164747588557
20204,3130121,길음시장,8074.8,7510.0,0.9300539951453906
20204,3130122,밤나무골시장,17930.6,19837.5,1.1063489230700592
20204,3130123,꿈의숲 장곡 골목형상점가,7508.8,7867.5,1.047770615810782
20204,3130124,번동시장,2703.8,2865.0,1.0596197943634884
20204,3130125,장위전통시장,53553.6,53223.0,0.993826745540916
20204,3130126,새석관시장,6341.8,6469.5,1.0201362389227033
20204,3130127,석관시장,11499.0,11793.0,1.0255674406470128
20204,3130128,돌곶이시장(석관황금시장),101001.4,106022.5,1.0497131722926614
20204,3130129,장미원골목시장,71157.8,80658.5,1.1335159321957677
20204,3130130,수유북부골목시장,8752.2,8983.5,1.0264276410502502
20204,3130131,동북프라자,5881.8,5867.5,0.9975687714645176
20204,3130132,삼양골목시장(삼양시장),60791.6,65302.5,1.0742026858973936
20204,3130133,우이골목시장(우이시장),81133.2,89932.5,1.108454985135555
20204,3130134,"솔샘시장(미아6,7동골목시장)",21081.6,24823.0,1.17747229811779
20204,3130135,수유중앙골목시장(수유중앙시장),39449.2,42787.5,1.0846227553410464
20204,3130136,수유재래시장,20619.4,21358.0,1.035820634936031
20204,3130137,"수유전통시장(수유시장, 수유골목시장)",40020.2,41137.0,1.027905907516704
20204,3130138,수유프라자,4590.6,4704.0,1.0247026532479413
20204,3130139,강북종합전통시장(강북종합골목시장),103391.0,100833.0,0.975258968382161
20204,3130140,숭인시장,9923.8,9687.0,0.9761381728773253
20204,3130141,강북북부골목시장,44555.8,47047.5,1.055923134586294
20204,3130142,강북북부시장,4293.4,4743.5,1.1048353286439652
20204,3130143,방천골목시장,29561.2,30183.0,1.0210343287823227
20204,3130144,백운시장,11803.4,12706.5,1.0765118525170714
20204,3130145,쌍문역둘리상점가,37245.0,38771.0,1.0409719425426232
20204,3130146,쌍문시장(쌍문역골목시장),256698.6,250159.0,0.9745242085465211
20204,3130147,쌍문역동측상점가,77859.2,76770.5,0.9860170667050265
20204,3130148,방학동도깨비시장,27928.0,28823.0,1.0320466914924091
20204,3130149,창동신창시장,81668.2,87965.0,1.0771022258357599
20204,3130150,창동골목시장,62837.8,66103.5,1.051970310863843
20204,3130151,신도봉시장,3946.6,4579.5,1.160365884558861
20204,3130152,오!도봉거리 상점가,21692.2,22457.0,1.0352569126229705
20204,3130153,창동역상점가,30631.4,29883.0,0.9755675548620043
20204,3130154,상계주공1단지(가)상가,6313.2,5880.5,0.9314610657036052
20204,3130155,시영B상가(중계 그린아파트 B 상가),10206.2,11643.0,1.140777174658541
20204,3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),10159.0,11796.5,1.1611871247169998
20204,3130157,상계중앙시장,186655.2,198730.0,1.0646904024104338
20204,3130158,상계역전종합상가,18722.0,19233.5,1.0273207990599296
20204,3130159,공릉동 도깨비시장,62364.6,66665.5,1.068963803183216
20204,3130160,수일시장,2990.4,2960.0,0.9898341359015516
20204,3130161,증산종합시장,2468.8,2316.0,0.9381075826312377
20204,3130162,증산골목시장,16824.8,18117.5,1.0768330084161477
20204,3130163,응암오거리상점가,66164.4,71366.5,1.0786238521017346
20204,3130164,역촌중앙시장,8882.4,9436.0,1.0623254976132577
20204,3130165,"대림골목시장(대림시장, 양지시장)",26814.4,28805.0,1.074236231278716
20204,3130166,응암시장(신응암시장),16316.6,17310.0,1.0608827819521223
20204,3130167,연신내상점가(연빛거리),209347.8,204687.5,0.9777389588044394
20204,3130168,연서시장,21775.4,22376.5,1.0276045445778264
20204,3130169,대조시장,70646.8,70478.0,0.9976106490315202
20204,3130170,제일시장,11024.2,10806.5,0.9802525353313618
20204,3130171,불광먹자골목 골목형상점가,114062.6,128337.0,1.1251453149410937
20204,3130172,모래내시장(서중시장),27973.8,27526.0,0.9839921640964046
20204,3130173,백련시장,8382.6,9006.0,1.0743683344069859
20204,3130174,연희사러가,3635.6,3626.0,0.9973594454835516
20204,3130175,신촌 상인회(신촌상점가),8394.0,8798.5,1.048189182749583
20204,3130176,유진상가,4062.2,4241.5,1.0441386440844862
20204,3130177,인왕시장(홍제골목형상점가),5089.6,4875.0,0.9578355862936183
20204,3130178,이대 앞 스타트업 상점가,6452.0,4976.0,0.7712337259764415
20204,3130179,"이화여대 3,5,7길 상점가",128948.4,119642.5,0.9278323732593813
20204,3130180,포방터시장,58681.8,67837.5,1.156022821385847
20204,3130181,아현가구거리상점가,357326.0,266633.0,0.7461897538942031
20204,3130182,영천시장,100155.6,98372.5,0.9821967019317941
20204,3130183,상암동상점가,201636.4,160676.5,0.7968625704485897
20204,3130184,마포농수산물시장,3575.8,4122.5,1.1528888640304267
20204,3130185,망원월드컵시장,38136.2,40667.5,1.0663752550070538
20204,3130186,망원시장,42988.8,48312.5,1.1238392325442905
20204,3130187,영진시장,6351.8,5462.5,0.859992443086999
20204,3130188,합정시장,7719.0,6690.0,0.8666925767586475
20204,3130189,서교시장,9947.0,11760.0,1.1822660098522169
20204,3130190,홍대소상공인상점가,65358.6,76203.0,1.1659215466671562
20204,3130191,홍대 걷고싶은 거리,71221.2,73996.0,1.0389603095707458
20204,3130192,동진시장,6594.2,7603.0,1.1529829243880987
20204,3130193,신수시장,8913.2,9324.0,1.0460889467306915
20204,3130194,용강동 상점가,76153.8,71429.5,0.9379636997759796
20204,3130195,도화동 상점가,279417.2,260987.5,0.9340423567339448
20204,3130196,공덕시장,5439.4,3510.5,0.6453836820237526
20204,3130197,마포시장,15139.6,9636.5,0.6365095511109937
20204,3130198,아현시장,84073.6,85598.0,1.0181317321965515
20204,3130199,신월3동 골목시장,36625.8,40148.5,1.0961808342752921
20204,3130200,"신월7동 골목시장(약수시장, 우성상가)",13760.4,14607.0,1.061524374291445
20204,3130201,월정로시장,34098.2,35852.5,1.051448463555261
20204,3130202,신영시장,33085.6,36015.0,1.0885400294992384
20204,3130203,서서울 골목형상점가,21096.6,24166.0,1.1454926386242335
20204,3130204,경창시장,35023.2,39235.0,1.1202574293611094
20204,3130205,신곡종합시장(신월6동 골목시장),6429.6,6817.5,1.0603303471444567
20204,3130206,신정3동 골목시장,6005.6,5146.0,0.8568669242040762
20204,3130207,신정1동 골목시장(신정제일시장),13992.8,13955.0,0.9972986107140815
20204,3130208,목동깨비시장(목3동시장),51126.6,52120.0,1.0194301987615058
20204,3130209,목사랑시장(목4동시장),56971.2,60421.5,1.0605621787850703
20204,3130210,목2동시장,52347.6,58632.0,1.1200513490589827
20204,3130211,신정2동 골목시장(오목교중앙시장),70885.2,81899.0,1.155375169993172
20204,3130212,공항시장,71434.8,69671.0,0.9753089530592932
20204,3130213,방신전통시장,36160.0,39388.0,1.0892699115044249
20204,3130214,송화벽화시장(송화골목시장),28061.4,26419.5,0.9414890205050354
20204,3130215,대원종합시장,6337.6,6773.5,1.06877997980308
20204,3130216,화곡중앙시장,28358.2,30334.0,1.0696729693704115
20204,3130217,화곡본동시장,49676.0,51651.5,1.0397676946614058
20204,3130218,신월중앙시장,4789.0,4579.0,0.9561495092921278
20204,3130219,까치산시장,150781.2,152223.0,1.0095622000620765
20204,3130220,등마루시장,6017.2,5898.5,0.9802732167785682
20204,3130221,"남부골목시장(남부화곡시장, 남부시장)",78646.2,84167.0,1.07019792437524
20204,3130222,오류시장,47389.2,54958.5,1.1597262667443216
20204,3130223,고척근린시장,34320.6,37379.0,1.0891126612005617
20204,3130224,개봉프라자(고척근린시장),3531.6,3857.5,1.092281119039529
20204,3130225,개봉중앙시장,81406.6,91712.0,1.1265917014099593
20204,3130226,고척프라자,5037.8,6210.0,1.232680932152924
20204,3130227,고척골목시장상점가(그라운드 고척),17725.2,20877.5,1.1778428452147225
20204,3130228,구로시장,72553.0,64996.5,0.8958485520929528
20204,3130229,남구로시장,92418.0,92152.0,0.9971217728148196
20204,3130230,가리봉시장,18109.2,18721.0,1.033783933028516
20204,3130231,독산동 우시장,24702.4,23040.0,0.9327028952652373
20204,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),30488.2,31298.0,1.0265610957681988
20204,3130233,남문시장,30585.2,31506.0,1.030106064371003
20204,3130234,푸른터시장(기능상실),6656.2,6804.5,1.0222799795679216
20204,3130235,대명여울빛거리시장(대명시장),43427.6,41347.5,0.9521018891212041
20204,3130236,비단길현대시장(현대시장),97463.6,104607.0,1.0732930037470398
20204,3130237,박미시장(기능상실),3129.0,3056.0,0.9766698625759028
20204,3130238,은행나무시장,53165.0,57681.0,1.084943101664629
20204,3130239,양남시장,4517.0,3326.5,0.7364401151206553
20204,3130240,영등포유통상가,4526.6,3409.0,0.753103874872973
20204,3130241,선유도역 골목형상점가,48953.2,40761.5,0.8326626247109484
20204,3130242,대림중앙 골목형상점가,29869.8,34219.5,1.1456219994777335
20204,3130243,도림시장,7156.8,7626.0,1.0655600268276324
20204,3130244,대림중앙시장,32083.6,36536.0,1.1387749504419704
20204,3130245,영일시장,46104.8,41769.0,0.90595773108223
20204,3130246,영등포청과시장(조광시장),131322.2,132835.0,1.0115197582739246
20204,3130247,우리시장,43088.6,48299.5,1.1209345395301773
20204,3130248,영등포역지하도상점가,15948.2,15473.5,0.9702348854416172
20204,3130249,동남상가,3238.4,3222.0,0.9949357707509882
20204,3130250,삼구시장(로타리상가),4569.2,4785.0,1.0472292742712073
20204,3130253,영신상가(제일상가),4323.2,4529.0,1.0476036269430051
20204,3130254,남서울상가,3015.4,3050.5,1.0116402467334351
20204,3130255,영등포전통시장,58220.0,58392.5,1.0029628993473034
20204,3130256,신동시장,16589.2,17766.5,1.0709678586068043
20204,3130257,영등포시장기계공구상가,20746.0,21502.5,1.0364648606960378
20204,3130258,영진시장A동,5050.8,5641.0,1.1168527757978934
20204,3130259,대신시장,4914.0,5087.0,1.0352055352055352
20204,3130260,신대방1동골목상권,17897.2,20008.0,1.1179402364615694
20204,3130261,성대전통시장(성대시장),63339.0,65266.5,1.0304314877089944
20204,3130262,상도도깨비 골목형상점가,35861.2,38216.0,1.0656642834037902
20204,3130263,신노량진시장(기능상실),3903.4,4148.0,1.0626633191576573
20204,3130264,상도약수골목형상점가,59244.2,66912.0,1.1294270156403496
20204,3130265,노량진중앙시장,26135.0,23804.0,0.9108092596135451
20204,3130266,만양로상점가,13742.6,12324.0,0.896773536303174
20204,3130267,본동인정시장(기능상실),21815.8,25003.5,1.1461188679764207
20204,3130268,상도전통시장,52368.6,58485.0,1.1167951787903438
20204,3130269,강남시장(동작구 강남시장),5607.0,6148.0,1.096486534688782
20204,3130270,흑석시장,12549.2,11869.5,0.9458371848404679
20204,3130271,남성역골목시장,45942.8,48568.5,1.0571515014322157
20204,3130272,사당시장,5575.2,5970.0,1.0708136030994404
20204,3130273,남성사계시장(남성시장),172916.6,187564.5,1.0847107796475295
20204,3130274,사당1동먹자골목상점가(사당1동먹자골목),89379.0,80799.0,0.904004296311214
20204,3130275,강남골목시장,36446.0,32853.5,0.901429512154969
20204,3130276,신림중앙시장(조원동 펭귄시장),15958.4,15795.0,0.9897608782835372
20204,3130277,조원동 펭귄시장(신림중앙시장),32958.6,35007.5,1.062165868695879
20204,3130278,미성동 도깨비시장 골목형상점가,30921.0,34385.5,1.1120435949678211
20204,3130279,관악신사시장,74070.8,78523.0,1.0601073567451682
20204,3130280,신림종합시장,5499.6,6349.0,1.1544475961888137
20204,3130281,우림시장,6856.0,7884.5,1.150014585764294
20204,3130282,난곡 골목형상점가,11646.4,12718.0,1.0920112652836929
20204,3130283,신원시장,101055.4,116076.5,1.1486422299055765
20204,3130284,관악종합시장(신원시장),8878.0,10782.5,1.2145190358188782
20204,3130285,서원동상점가,115545.0,118331.0,1.0241118179064435
20204,3130286,신신림시장(삼성동시장),15574.2,16591.5,1.0653195669761528
20204,3130287,삼성동 시장(삼성동시장),164726.2,172118.5,1.0448762856181955
20204,3130288,신림현대종합상가,4405.2,4736.5,1.0752065740488514
20204,3130289,봉일시장,6191.0,6677.0,1.0785010499111614
20204,3130290,영림시장,90834.2,86557.0,0.9529120089129425
20204,3130291,봉천제일종합시장,6451.2,6993.0,1.083984375
20204,3130292,봉천현대시장,9361.4,12034.5,1.285544897130771
20204,3130293,봉천중앙시장,18058.8,18618.5,1.0309931999911401
20204,3130294,관악중부시장,48660.4,49389.5,1.0149834362232946
20204,3130295,인헌시장(원당종합시장),46349.0,51134.0,1.1032384733219702
20204,3130296,남부종합시장,10869.6,11185.5,1.0290627069993377
20204,3130301,양재시장,8433.8,6235.0,0.7392871540705258
20204,3130302,강남시장(강남구 강남시장),5838.8,4490.5,0.7690792628622319
20204,3130303,영동전통시장,64144.2,52868.0,0.8242054620682775
20204,3130304,신사상가,5541.0,5189.5,0.9365637971485291
20204,3130305,논현종합시장,5520.6,4406.5,0.7981922254827374
20204,3130306,강남언주로,60572.2,47487.5,0.7839817606096526
20204,3130307,도곡시장,12320.4,14010.5,1.1371789876952048
20204,3130308,청담삼익시장,6877.4,4870.5,0.708189141245238
20204,3130309,은마종합상점가,4525.6,3882.5,0.857897295386247
20204,3130310,강남개포시장,25760.2,24697.0,0.9587270285168593
20204,3130311,새마을시장,126013.8,128287.0,1.018039294109058
20204,3130312,석촌시장,67236.0,68327.0,1.0162264263192338
20204,3130313,방이시장,148633.4,151164.0,1.0170257828994023
20204,3130314,풍납시장,238025.8,253894.0,1.0666658824379542
20204,3130315,문정동 로데오거리 상점가(문정동 로데오거리),86547.0,79505.0,0.9186338059089281
20204,3130316,마천시장,14337.0,14548.5,1.014752040175769
20204,3130317,마천중앙시장,82975.4,91195.5,1.0990667113385413
20204,3130318,로데오거리상점가,75542.6,79485.5,1.0521943909793943
20204,3130319,성내전통시장,105609.2,116977.5,1.1076449778996527
20204,3130320,암사종합시장,61742.8,67068.0,1.0862481131403174
20204,3130321,장신구 특화거리 상점가,33071.8,32043.5,0.9689070446725003
20204,3130322,고분다리전통시장,33997.6,36544.0,1.0748994046638587
20204,3130323,둔촌역전통시장,34259.4,33503.0,0.9779213879986223
20204,3130324,길동복조리시장,60353.0,65765.0,1.0896724272198566
20204,3130325,명일전통시장,36086.4,35944.5,0.9960677706836925
20204,3130326,고덕 골목형상점가,18413.6,18402.5,0.9993971846895774
20204,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",10445.0,6646.0,0.6362853039731929
20211,3001491,이태원 관광특구,248410.4,252918.0,1.01814577811557
20211,3001492,명동 남대문 북창동 다동 무교동 관광특구,928235.0,483008.0,0.520350988704369
20211,3001493,동대문패션타운 관광특구,467500.0,330627.5,0.7072245989304813
20211,3001494,종로?청계 관광특구,1234698.6,724906.0,0.5871117048322562
20211,3001495,잠실 관광특구,489526.8,477392.5,0.975212184501441
20211,3001496,강남 마이스 관광특구,13845.2,9557.5,0.6903114436772311
20211,3110001,이북5도청사,23277.0,25009.5,1.0744296945482665
20211,3110002,독립문역 1번,72545.6,68827.5,0.9487480977481748
20211,3110003,세검정초등학교,77813.2,78805.0,1.0127459094343891
20211,3110004,대신고등학교,68331.0,66085.0,0.967130584946803
20211,3110005,세검정,38665.2,39212.0,1.014141915727838
20211,3110006,부암동주민센터,2765.8,3024.0,1.0933545447971653
20211,3110007,사직공원(한국사회과학도서관),110268.6,116810.0,1.0593224181680005
20211,3110008,배화여자대학교(박노수미술관),249943.6,255278.5,1.0213444153000917
20211,3110009,자하문터널,27867.2,28952.0,1.0389274846414422
20211,3110010,평창동서측,46319.4,45413.5,0.980442320064595
20211,3110011,청운초등학교,8172.6,7812.5,0.9559381347429214
20211,3110012,성곡미술관,71384.8,54182.0,0.7590131232419226
20211,3110013,체부동홍종문가옥,15259.4,15559.5,1.0196665661821567
20211,3110014,경복고등학교,7297.0,6468.0,0.8863916678086885
20211,3110015,청와대사랑채,9305.8,8173.5,0.8783231962861872
20211,3110016,평창동동측,4113.6,4407.5,1.0714459354336834
20211,3110017,정독도서관,50390.6,44596.0,0.8850063305457764
20211,3110018,중앙고등학교,60108.6,49894.5,0.8300725686507422
20211,3110019,창덕궁,83056.6,49657.5,0.5978754247103781
20211,3110020,서울국제고등학교,248733.2,253248.0,1.0181511756371888
20211,3110021,성균관대학교,149779.8,155411.5,1.0375998632659411
20211,3110022,경신고등학교,71285.0,69301.0,0.9721680577961703
20211,3110023,서울대병원,75183.4,53788.5,0.7154305338678485
20211,3110024,혜회동주민센터,53894.0,54257.5,1.006744721119234
20211,3110025,충신시장옆,57800.8,49326.0,0.8533791919835019
20211,3110026,종로5가역 4번,57442.8,41526.5,0.7229191473953219
20211,3110027,혜화역 1번,66802.6,70718.5,1.0586189759081233
20211,3110028,이화달팽이길,297247.6,293639.5,0.9878616345430544
20211,3110029,동대문역 1번,409647.8,419518.0,1.024094356176208
20211,3110030,동대문역 3번,22673.0,22611.5,0.9972875226039783
20211,3110031,창신역 1번,16900.2,19221.0,1.1373238186530337
20211,3110032,수족관거리,19145.2,14618.5,0.7635595345047322
20211,3110033,창신역 4번,96138.4,96952.5,1.0084680002995683
20211,3110034,창신1동주민센터,47186.8,39300.5,0.832870633312706
20211,3110035,동묘앞역 2번,215983.8,213766.5,0.9897339522686425
20211,3110036,동묘앞역 3번,46659.6,46918.0,1.0055379814657648
20211,3110037,신설동역 12번,123994.4,130535.0,1.0527491564135154
20211,3110038,경향신문사,4197.0,1648.0,0.3926614248272576
20211,3110039,회현역 1번,11840.2,8664.5,0.7317866252259252
20211,3110040,중구회현체육센터(정화예술대남산캠퍼스),24000.2,16466.5,0.6860984491795902
20211,3110041,남산케이블카,39352.8,35108.0,0.8921347400947327
20211,3110042,남산골공원옆,26222.6,17555.5,0.6694797617322462
20211,3110043,충무초등학교,112424.0,91798.5,0.8165382836405038
20211,3110044,관성묘,23471.4,15092.0,0.6429953049242908
20211,3110045,동대문역사문화공원역 5번,91793.2,68698.0,0.7483996635916387
20211,3110046,버티고개,122236.0,118533.5,0.9697102326646815
20211,3110047,다산성곽길,90735.6,85059.5,0.9374435172082402
20211,3110048,장충동주민센터,121862.2,108308.5,0.8887784727339569
20211,3110049,장충단 고개,106817.6,90264.0,0.8450292835637573
20211,3110050,약수역 7번,57742.6,59678.5,1.0335263739422886
20211,3110051,한양공고앞 교차로,110837.2,101944.0,0.9197634007354931
20211,3110052,장충초등학교,95227.8,87654.0,0.9204665024289126
20211,3110053,청구역 1번,171719.4,165363.5,0.9629867097136375
20211,3110054,청구역 3번,145142.2,138471.5,0.954040244670399
20211,3110055,황학동벼룩시장,70961.0,72072.0,1.0156564873662999
20211,3110056,신당역 3번,307522.2,311006.0,1.01132861302371
20211,3110057,황학코아루아파트,124843.6,119681.5,0.9586514647126484
20211,3110058,성심여자고등학교,213500.0,198904.0,0.9316346604215456
20211,3110059,새남터성지,74747.4,72983.0,0.9763951655843548
20211,3110060,효창공원앞역 6번,155106.2,166623.0,1.0742510615307446
20211,3110061,효창동주민센터,210433.0,220020.5,1.0455608198333912
20211,3110062,한강로동땡땡거리(은행나무길),154145.4,131626.5,0.8539113071165276
20211,3110063,효창공원앞역 5번,124524.6,117656.5,0.9448454361628144
20211,3110064,효창공원앞역 2번,205989.4,203075.0,0.9858516991651027
20211,3110065,남정초등학교,12286.2,9506.5,0.7737542934349106
20211,3110066,서울역 15번,214583.2,203351.5,0.9476580645642343
20211,3110067,배문고등학교,316338.8,323308.5,1.0220323905888244
20211,3110068,남영역 1번,249895.6,230427.5,0.9220950668999374
20211,3110069,숙대입구,299173.8,276874.5,0.9254637271044457
20211,3110070,용산세무서,10277.0,9521.0,0.9264376763646979
20211,3110071,한강미주맨션아파트,7418.6,7532.0,1.015285903000566
20211,3110072,열정도,43216.0,39335.0,0.9101952980377638
20211,3110073,삼각지역 3번,19357.6,14277.0,0.7375397776583874
20211,3110074,서울역 12번,114476.6,104893.0,0.9162833277717891
20211,3110075,숙대입구역 1번,129733.6,123710.5,0.9535733225625435
20211,3110076,삼각지역 14번,6443.2,5560.5,0.8630028557238639
20211,3110077,삼광초등학교,65606.2,63396.0,0.9663111108401341
20211,3110078,이촌동점보아파트,15087.2,16008.5,1.0610650087491382
20211,3110079,후암동주민센터,355922.8,357529.5,1.004514181165129
20211,3110080,해방촌예술마을,284679.4,302094.0,1.0611726735408322
20211,3110081,해방촌 남동측,238352.6,258517.5,1.084601132943379
20211,3110082,용산구청,46086.8,46888.5,1.0173954364373312
20211,3110083,서빙고역 1번,17460.0,17629.5,1.0097079037800687
20211,3110084,경리단길북측,136818.8,149002.5,1.0890498966516298
20211,3110085,경리단길남측,187917.0,196451.0,1.0454136666719882
20211,3110086,이태원역 북측,50378.6,51736.5,1.0269539050311045
20211,3110087,이태원엔틱가구거리,32581.0,34175.5,1.0489395660047267
20211,3110088,오산고등학교,56346.4,59266.5,1.0518240739426121
20211,3110089,서빙고동주민센터,77434.8,77075.5,0.9953599673531797
20211,3110090,한국폴리텍대학서울정수캠퍼스,87707.4,89489.0,1.0203129952546763
20211,3110091,리움미술관,21562.8,19065.5,0.8841847997477137
20211,3110092,NH농협은행 보광동지점,145615.4,150731.0,1.0351308996163868
20211,3110093,우사단길,357763.4,373448.5,1.0438421034683816
20211,3110094,오산중학교,15092.6,15384.0,1.0193074751865152
20211,3110095,한강진역 3번,80029.6,76324.0,0.9536971320611373
20211,3110096,한남힐사이드아파트,43796.4,40774.5,0.9310011781790284
20211,3110097,한남초등학교,9803.2,8052.5,0.8214154561775746
20211,3110098,서울독일학교,14153.2,12590.5,0.889586807223808
20211,3110099,유엔빌리지길,44131.6,45118.0,1.022351331019043
20211,3110100,옥수동우편취급국,7886.4,8152.5,1.0337416311625076
20211,3110101,옥정중학교,29862.6,30796.0,1.031256488048596
20211,3110102,옥수역 6번,78740.4,72931.5,0.9262271972202326
20211,3110103,옥수터널,43299.2,48575.5,1.1218567548592122
20211,3110104,신금호역 4번,161687.4,166570.5,1.0302008690844184
20211,3110105,금동어린이공원,134552.4,144167.5,1.0714598922055645
20211,3110106,금북초등학교,84732.0,93467.0,1.1030897417740642
20211,3110107,금호사거리,24406.2,27833.0,1.1404069457760733
20211,3110108,성동구립금호도서관,17030.0,19124.0,1.1229594832648269
20211,3110109,금호삼성래미안아파트,55504.6,64881.5,1.1689391509892875
20211,3110110,상왕십리역 6번,131336.8,156634.0,1.1926131899056474
20211,3110111,대현산장미원,65276.8,76323.5,1.169228577381244
20211,3110112,행당역 2번,99713.4,101269.0,1.0156007116395591
20211,3110113,응봉산,24632.4,26267.5,1.0663800522888554
20211,3110114,왕십리파출소,52559.2,54979.5,1.0460490266214097
20211,3110115,상왕십리역 3번,121166.2,123443.5,1.01879484542719
20211,3110116,청계천박물관,116195.2,110549.5,0.9514119344000441
20211,3110117,성동구보건소,101983.2,102708.5,1.0071119556946635
20211,3110118,왕십리역 9번,89283.6,84020.0,0.9410462839760045
20211,3110119,마장지하차도,22769.2,22946.0,1.0077648753579396
20211,3110120,서울숲카페거리,91277.8,86252.5,0.9449449921010366
20211,3110121,한양대역 4번,27327.2,26481.5,0.969052811850464
20211,3110122,마장역 2번,47791.8,48312.0,1.0108847124402094
20211,3110123,마장역 3번,115321.2,116094.0,1.0067012830251507
20211,3110124,뚝섬역교차로,73424.0,59340.5,0.8081894203530181
20211,3110125,사근동살곶이상점가,113979.0,112727.5,0.9890199071758833
20211,3110126,서울숲역 1번,28559.6,20714.0,0.7252902701718512
20211,3110127,성수1가1동주민센터,20309.8,17460.0,0.8596835025455691
20211,3110128,성원중학교,261183.8,258516.5,0.9897876514546462
20211,3110129,성원어린이공원,38348.8,33354.5,0.8697664594459278
20211,3110130,답십리역 6번,63381.6,67442.0,1.064062756383556
20211,3110131,성수동카페거리,143012.0,91791.0,0.641841244091405
20211,3110132,성수2가3동주민센터,107455.4,87453.5,0.813858586911407
20211,3110133,서울교통공사,70973.2,71558.0,1.0082397299262258
20211,3110134,성수119안전센터,260032.4,257981.0,0.9921109830928762
20211,3110135,성동세무서,46612.8,40073.0,0.8596994816874335
20211,3110136,경수초등학교,159706.2,117651.0,0.7366714629738857
20211,3110137,성수초등학교,204495.6,130217.0,0.6367716469205206
20211,3110138,송정체육공원,179345.4,176274.0,0.9828743865189741
20211,3110139,자양4동주민센터,293385.0,283089.5,0.9649078855428873
20211,3110140,건대입구역 6번,293708.0,315379.5,1.073785868958285
20211,3110141,건대입구역 1번,209166.8,210387.5,1.0058360122160879
20211,3110142,화양사거리,251738.8,265583.5,1.0549962898051473
20211,3110143,뚝섬유원지역 1번,23294.8,23592.0,1.01275821213318
20211,3110144,어린이대공원역 4번,53557.0,54997.5,1.0268965774782008
20211,3110145,장안초등학교,31017.2,32021.0,1.0323626890886346
20211,3110146,신자초등학교,224583.6,239484.5,1.0663490121273325
20211,3110147,능동우편취급국,220414.2,228102.5,1.0348811464960062
20211,3110148,어린이대공원역 3번,58603.6,57866.0,0.9874137425004608
20211,3110149,세종대학교,39431.2,39564.0,1.0033678914159347
20211,3110150,중곡1동 마을마당,249925.4,260010.0,1.0403504405714665
20211,3110151,자양한강도서관,196575.0,213644.0,1.0868319979651533
20211,3110152,중곡어린이공원,45120.0,47122.5,1.0443816489361701
20211,3110153,중곡1동주민센터,77142.6,77246.0,1.0013403748382865
20211,3110154,광진정말공원,290053.6,311993.0,1.0756391232517026
20211,3110155,광진구청,120886.4,105817.0,0.875342470286153
20211,3110156,군자역 5번,171982.2,173185.0,1.0069937470273085
20211,3110157,자양동우체국,161287.2,173983.0,1.0787154839317687
20211,3110158,중곡3동주민센터,323582.2,338963.0,1.0475328989048223
20211,3110159,구의역 4번,526537.0,533334.5,1.0129098240009724
20211,3110160,광진경찰서,96873.8,101318.0,1.0458761811759216
20211,3110161,중곡역 3번,213085.2,235705.5,1.1061561290976567
20211,3110162,군자역 4번,83653.4,85506.0,1.0221461411012585
20211,3110163,성자초등학교,89441.6,89019.0,0.9952751292463462
20211,3110164,아차산역 5번,73485.6,71677.0,0.975388375409604
20211,3110165,국립정신건강센터,167833.8,170016.5,1.0130051276918
20211,3110166,구의1동주민센터,306046.4,312773.0,1.0219790201747185
20211,3110167,용마초등학교,216524.0,230016.5,1.06231410836674
20211,3110168,대원고등학교,149325.4,148838.0,0.9967359873136118
20211,3110169,성동초등학교,86712.6,84815.5,0.9781219799660026
20211,3110170,동대부여고,394223.6,420447.5,1.0665203706728872
20211,3110171,중곡4동주민센터,84080.4,85178.0,1.01305417195922
20211,3110172,광진초등학교,137760.4,141108.0,1.0243001617300764
20211,3110173,구남초등학교,68049.4,67827.5,0.9967391336293928
