query,found_name,score,reviewCount
오프니,오프니,4.74,35
기와르,기와르,4.86,203
메가엠지씨커피합정,메가MGC커피 합정역점,4.5,24
매머드익스프레스역삼,매머드익스프레스 역삼신일유토빌점,,13
야카모즈,야카모즈,4.84,83
카페겸,카페겸,4.62,162
프랭키,프랭키 리페어숍 문래동 본점,,"2,591"
우리동네베이커리,우리동네베이커리,,0
일리,,,
레포네트,레포네트,,40
테이블스,테이블스 롯데백화점 노원점,,119
에슬로우역삼,에슬로우 GS타워점,4.42,23
알로하카페,알로하카페,,72
컴포즈커피은평역말,컴포즈커피 은평역말사거리점,,6
매머드익스프레스동역삼로점,매머드익스프레스 동역삼로점,,6
칠링,칠링,4.94,76
제아갸또,,,
카페피노사,카페 피노사,3.83,3
트러스트코퍼레이션,,,
매머드익스프레스선릉,매머드익스프레스 테헤란로중앙점,,10
커피빈뉴가로수길점,,,
커피의정석,,,
필로우,필로우,,87
래,래Bar,4.71,2
아뜰리에보네atelierbo;ne,,,
메가엠지씨커피해군회관,,,
사라이,사라이도네르케밥,,226
아빠손나무,,,
콩스커피,콩스커피,,0
티테리아,티테리아,4.53,42
커피파는술집,커피파는술집,4.25,64
스윗모드,스윗모드,,75
마르쉐무아,마르쉐무아,,417
키멍,,,
텐퍼센트신독산역점,텐퍼센트커피 신독산역점,,5
커피기업세,,,
라브리사커피,라브리사커피,,11
베이글카페마포,수상한베이글 홍대,,"4,493"
카페메모,카페메모,,26
커피베이증가점,커피베이 증가점,4.21,5
소울메이트,소울메이트,4.48,300
폴리스팬케이크,폴리스팬케이크,4.5,692
커피더알,더리터 대구알파시티점,4.52,12
카페후르티바,카페후르티바,4.38,6
비앙57Bien57,,,
빽다방선유도역점,빽다방 선유도역점,4.42,16
카페리앙,카페리앙,4.06,3
이디야커피영등포역코레일점,이디야커피 영등포역코레일점,4.67,16
란성엔제리너스커피롯데영등포역사점,,,
카페라네커피,,,
피코리코롯데백화점,피코리코 롯데백화점 영등포점,,110
브링미커피컴퍼니,,,
커피베이양평에이스하이테크시티점,커피베이 양평에이스하이테크시티점,4.33,11
신키네도,신키네도,,47
이노센시오,,,
스터디101,스터디101 신교점,,5
매머드익스프레스종로5가점,매머드익스프레스 종로창경궁로점,,7
온더랜드,,,
코미501,코미501,,28
카페피고지고,까페 피고지고,4.51,25
동소문동커피집,펠어커피 성신여대점,4.79,459
고투웍충무로점,고투웍 두타몰점,,52
세인,세인,,0
콜린,콜린,4.5,"1,800"
나미,나미,,98
커피기업을지로L,커피기업 을지로L타워점,,21
바라카카페,바라카카페,,65
커피향,커피향,,78
카페페페,카페 페페,,404
펭귄드링스커피,,,
메가엠지씨커피노원역점,메가MGC커피 상계백병원점,4.45,22
정원이있는국민책방,정원이있는국민책방 송파점,4.37,379
에이지엠씨,,,
스무디킹,스무디킹 건대입구롯데시네마점,4.39,15
방배세라워크,,,
모프커피,,,
메가엠지씨커피난곡,,,
메이커스익스체인지,,,
매머드커피에이스하이앤드6차점,매머드커피 에이스하이앤드타워6차점,,10
커피좀비,,,
더서초,더서초,,14
탐라도라,탐라도라,,96
텐퍼센트커피시흥,텐퍼센트커피 시흥은계점,4.55,92
올림피코,카페 올림피코,,13
올포원텔레콤주,,,
공차노량진학원가점,공차 노량진학원가점,,54
라떼이즈,라떼이즈,,31
비르케,비르케,,170
안스허니카페,안스허니카페,4.63,115
카페주황,카페주황 문래점,,262
포스빌미카사카페이,,,
미카사카페이,미카사카페이,,295
회창천교회재,,,
어딕트,어딕트커피,,13
하늘바람,하늘바람,,0
쥬씨차얌신월,쥬씨 차얌 신월이마트점,4.48,23
카페제이앤에스,카페 제이앤에스,4,2
다이스라떼,다이스웍스 양주 본점,,569
컴포즈커피마포염리초점,컴포즈커피 마포염리초점,4.53,4
씨에이치,스튜디오씨에이치,,6
더스키,더스키,4.31,192
더스키앤드커피,더스키,4.31,192
라바트리서울숲,라바트리 서울숲,,287
알피스페이스카페엠,,,
카덴짜커피,카덴짜커피,4.32,28
스테츄,스테츄,,46
오코아,오코아 무교점,4.36,5
카페세상의모든스터디,카페 세상의 모든 스터디,,24
카페이공이공,카페이공이공,4.21,9
애플블러썸,애플블러썸,4.49,31
냥만꽃카페,,,
라운지엑스에스프레소바,,,
형제들이파는과일브룻츠,형제들이 파는 과일 브룻츠,,5
빽다방서울숲역점,빽다방 서울숲역점,4.33,11
요거'sCafe,,,
선인장커피,선인장커피,3.92,1
켈리토스트카페,켈리토스트카페 강남구청점,,199
거리에서,거리에서,4.52,0
텀브커피정릉점,,,
부동산임대김은숙,,,
커피나인종로구청,커피나인 종로구청점,,6
우지커피독산시티렉스점,우지커피 독산시티렉스점,,7
다이어트모드,다이어트모드,,27
바리스타하우스,바리스타하우스,4.68,7
더스노우에프앤비,,,
콜렉티보을지로,콜렉티보 을지로파인에비뉴점,,133
카페라미때을지점,카페라미때 을지점,4.37,1
씨앤지풀서비스,씨앤지풀서비스 흥국제선점,,0
세미즈,SemeeS,,0
매머드익스프레스세종대로점,매머드익스프레스 세종대로점,,20
이태원모먼트,이태원모먼트,,88
카페선사,카페선사,4.94,21
카페옆에,카페옆에,4.14,5
공정창업연구소더매칭,,,
카페열두달,열두달과자점,,9
카페삼사오,,,
네오유니버스,,,
하프노트,하프노트,4.45,11
커피72,메가MGC커피 정릉아리랑점,,13
노블도그,,,
차차커피코연남점,차차커피코 홍대점,,1
카페프레싱,카페 프레싱,4.72,37
포엔식스,포앤식스,,42
공간곡선커피,,,
장안생활cafe,장안생활cafe,4.68,140
장일커피숍,,,
해와당잠실,,,
노피디네콩볶는집,노피디네콩볶는집,4.53,104
업.사이드,써니사이드업,,"1,084"
더벤티강서고점,더벤티 강서고점,,3
카페카파,카페카파,4.6,2
카페002,카페002,4.25,3
마이쥬스해방촌,,,
서울관악지역자활센터카페사이,,,
카페엘카미노,cafe ElCamino,4.7,15
카페오르트,카페오르트,5,9
코코시에나,코코시에나 티라운지,4.8,443
카페앰핑,카페 앰핑,4.96,29
헤이밀크바,헤이 밀크바,,30
오히커피,오히커피,,90
마스트리스보트,마스트리스보트,,207
카페마스트리스보트,마스트리스보트,,207
카카오리코,카카오리코,,3
메가엠지씨커피서울숲역점,메가엠지씨커피 성수지구대점,,2
홍반장커피,홍반장커피,4.23,0
데이롱카페우,,,
클레버클레어,,,
에이치,에이치,,0
비지엠,비지엠커피,4.79,754
카페93.9,카페93.9,4.22,0
티에스앤엠,,,
카페온실,카페온실,,33
솔커피,솔커피,,17
더벤티목동역점,더벤티 목동역점,4.53,10
느티나무,느티나무,4.7,232
카페125,카페125,,7
유민커피,유민커피 도봉창동,,7
이디야국회의,이디야커피 국회의사당역점,4.42,9
아오라,아오라,,590
더비너브로,더비너브로,,43
파란만잔강남삼성타운점,파란만잔 강남삼성타운점,4.54,81
카페도도,카페도도,,20
포텐스커피,포텐스커피,,8
라에비뉴,라에비뉴 성수,,468
잼툰,,,
메가엠지씨커피노량진점,,,
어니커피,어니커피,4.86,290
커피패밀리,행복커피패밀리,,0
카페미픽,카페미픽,,24
일등카페구로,,,
빈토스,,,
통통커피,통통커피,,9
배배커피,배배커피 노원점,,234
디톡시,DETOXI,4.53,18
커피빈상암DDMC,,,
행복마루,행복마루,4,0
원퍼밀상암디디엠씨점,,,
랄랄라350,랄랄라클럽,4.32,43
매머드커피상암DDMC점,매머드커피 상암ddmc점,4.42,3
블루샥상암디디엠씨점,블루샥 상암디디엠씨점,,40
참호도과자앤커피남부터미널,참호도과자앤커피 남부터미널점,,4
다람쥐곳간커피,다람쥐 곳간,,27
과일에반하다프루타양재역점,과일에반하다 프루타 양재역점,,8
플레이트409,PLATE409,4.33,15
여몽,여몽,,49
데이롱카페사당남성점,데이롱카페 사당남성점,,1
셀렉티드닉스,셀렉티드닉스,,"3,060"
메핏,MEFIT,4.26,5
도코로,도코로,4.43,101
스윗도프,스윗도프,,11
샐리청,,,
빅리터,빅리터,4.34,7
쓰임,쓰임,,144
만랩커피가산우림라이온스점,만랩커피 가산 우림라이온스점,4.77,7
그라인드커피,그라인드커피,4.44,4
더카페가산우림,더카페 가산우림점,4.57,14
아마스빈가산디지털단지점,아마스빈 가산디지털단지점,4.52,38
구메구메,카페구메구메,,5
빡빡이커피,빡빡이커피,4.45,20
커피101스트릿우림라이온스점,커피101스트릿 가산우림라이온스점,4.4,11
해브썸,해브썸커피,4.51,16
메가엠지씨커피사당,메가MGC커피 사당역점,,51
아빠커피,아빠커피,4.29,6
커피빈이태원제일기획옆점,커피빈 이태원제일기획옆점,4.46,29
커피구름,구름속의산책,,4
온사랑커피밀,,,
테이프,테이프,4.38,583
까페M엠,,,
베니르,,,
모소리,길음 모소리,,382
카페클래스,겨울과봄사이 베이킹클래스,4.68,189
잇츠크레페,잇츠크레페,,9
쉬즈베이글서교동,쉬즈베이글 합정역점,,6
지모,지모,,0
수커피,수커피,4.41,4
앤씨컴퍼니(,,,
홍대클라쓰,,,
가화다방,가화커피숍,4.1,0
솝커피,,,
탐앤탐스영등포시장,,,
라이트업커피,라이트업커피 신논현점,4.56,1
은행,은행분식,4.29,1
돌다방,돌다방,,0
카페리안,카페리안,4.15,6
앙카페,앙카페,4.38,39
파티유,,,
커피쉼,커피 쉼,,10
에이미스커피학동역점,에이미스커피 학동역점,4.87,14
트렌드커피,트렌드커피,,75
돌체테이블,돌체테이블,,18
행복샵,그라찌에 경희대행복기숙사점,4.5,1
베리웨트타이밀크티,,,
더벤티종로르메이에르점,더벤티 종로르메이에르점,,4
매머드익스프레스종로르메이에르점,매머드익스프레스 종로르메이에르점,,4
홀리스타카페리옹,,,
디톡앤커피,디톡앤커피,4.59,6
메가엠지씨커피종로르메이에르점,,,
컴포즈커피종로르메이에르점,컴포즈커피 종로르메이에르점,,1
자마이카커피,자마이카커피,,0
센트럴커피웍스,센트럴커피웍스,,17
서울에서첫번째전통찻집,서울에서첫번째전통찻집,,1
빽다방종로르메이에르점,빽다방 종로르메이에르점,,6
커피사피엔스종로르메이에르점,커피사피엔스 종로 르메이에르점,,23
카페거북이,거북이,4.61,869
마세리아,카페마세리아,4.74,8
커피나무향기,커피나무향기,4.34,6
퓨쳐인텔리전스,,,
매머드익스프레스중앙대,매머드익스프레스 중앙대후문점,,16
유유커피,유유커피,4.5,453
핀즈어반322,,,
굿윌코스메틱,,,
파운데이선정릉역점,,,
커피빈여의도신영증권별관점,커피빈 여의도신영증권별관점,4.39,24
카페힐,카페힐,4.42,24
소격동60,,,
디저트만드는고양이,디저트 만드는 고양이,,17
레이어57,,,
현대카페,현대과자,,1
리와이어커피,리와이어커피,,143
언더독커피,언더독커피,,42
업.사이드커피뚝섬,업사이드커피 뚝섬점,,388
오스카,오스카,4.35,112
커피진심베이커리,커피진심베이커리 삼성본점,4.83,125
컴포즈커피석촌호수점,컴포즈커피 잠실나루역점,,4
페이머스커피,더페이머스램,4.45,838
커피나인종로,커피나인 종로,,32
더그릭베어강남N,더그릭베어 강남N타워점,,176
수수커피강남N,수수커피 강남N타워점,4.37,447
수수커피컴퍼니,,,
관악산커피,관악산커피,4.72,40
일리카페시그니처,일리카페 시그니처타워점,4.41,26
고마워요.오늘도,고마워요오늘도,4.25,72
불라여행카페,,,
글로잉,카페 글로잉,4.82,25
앳모스피어,카페카카,4.4,619
연희대공원A동,,,
알키미스타3,,,
유캔두잇서초,유캔두잇 서초방배점,,28
아트하이,,,
멜랑,멜랑,4.74,187
마이페이보릿픽,마이페이보릿픽,,16
스템상암중앙일보점,스템커피 상암중앙일보점,4.59,7
청아주,,,
겟블랙,겟블랙,,43
유노시엘,유노시엘,4.74,23
커피빈선릉KSA한국표준협회점,커피빈 선릉KSA한국표준협회점,4.4,10
커피당,커피당,4.3,7
필동커피,태극당,4.37,"4,469"
하늬커피호프,,,
스태픽스,스태픽스,4.31,"3,216"
위긴티식스,위긴티식스,4.47,64
컴포즈커피화양,컴포즈커피 건대스타시티몰점,,12
빽다방화양,빽다방 광진화양삼거리점,,13
에스알이커피룸,에스알이커피룸,,219
패스포트,패스포트,,135
키즈스터디웍스,,,
데어무트,데어무트,,24
이스트,이스트,,133
하나모리,하나모리,,5
잠실그릴샐러드&더쥬스,잠실그릴샐러드&더데일리쥬스,,223
카페온어스,온어스 경희대점,,5
소담커피&쥬스,소담커피쥬스,,0
이칠이오,이칠이오,,16
구운당,구운당,,4
크림커넥션,크림커넥션,,61
씨에프엔씨,,,
엠브이피,엠브이피커피로스터스,,75
언씽커블,,,
퍼햅스PERHAPS,퍼햅스투데이,,60
웬즈데이,웬즈데이,,178
사우스커피,사우스커피,,4
메가엠지씨커피중곡,메가MGC커피 장안중앙점,4.5,8
엘레멘츠,엘레멘츠,,209
메가엠지씨커피종로평창점,,,
더피크,커피맛을조금아는남자 the PEAK,4.6,385
델리뉴스구로에이스,,,
해머스미스커피교대,해머스미스커피 교대정문점,,64
이층창가,이층창가,,43
커피에반하다VANADACOFFEE,,,
스멜로우,스멜로우카페,,33
소하염전연남,,,
상영산업,,,
카페레아,K브런치 레아,4.33,153
카페에스프레소,앤샐러드,4.45,80
아렌엘,아렌엘 카페,,3
스몰배치현대,스몰배치 현대카드점,,21
매머드커피장교빌딩점,매머드커피 장교빌딩점,4.33,8
까페트리빈,카페 트리빈,4.41,0
사랑채,사랑채,4.43,167
소금나무,소금나무,4.4,2
초이스커피숍,초이스커피숍,,0
투썸플레이스강서,투썸플레이스 등촌역점,,71
이코복스커피스튜디오여의도TP,이코복스커피스튜디오 여의도TP타워점,,11
투썸플레이스오금교이안과점,투썸플레이스 오금교이안과점,,16
소스페소,카페소스페소,4.33,4
탐앤탐스탐스커버리광진화양점,탐앤탐스 광진화양점,4.3,46
탐앤탐스광진화양점,탐앤탐스 광진화양점,4.3,46
수정커피숍,수정커피숍,,1
알렉산더커피,알렉산더 커피 스튜디오,,236
나무탬퍼woodenTAMPER,,,
데이,데이,,23
카페드아야,카페드아야,4.56,70
메이드바이제이,메이드바이제이,4.37,3
황홀경,황홀경,4.45,"1,118"
노블레다움,,,
카페게이트마곡,카페게이트 마곡중앙점,4.32,10
일타르타르트,일타르타르트,,23
커피링거,커피링거,4.5,21
포이어로스터스,포이어로스터스,,32
씨트라스해운주,,,
브라질카페꼬르꼬바두,,,
도스,도스,,98
시나본여의도,시나본 여의나루점,,22
바나프레소여의도KBS점,,,
그레잇이삼칠,그래잇이삼칠,4.12,22
비로소커피,비로소커피,,670
유석정플래닝까치산커피,,,
